SPEED;ANGLE_TO_TRACK_AXIS;TRACK_POSITION;TRACK_EDGE_SENSOR_5;TRACK_EDGE_SENSOR_6;TRACK_EDGE_SENSOR_7;TRACK_EDGE_SENSOR_8;TRACK_EDGE_SENSOR_9;TRACK_EDGE_SENSOR_10;TRACK_EDGE_SENSOR_11;TRACK_EDGE_SENSOR_12;TRACK_EDGE_SENSOR_13;CLASS
0.06228656716417911;0.07873582089552239;0.11227412935323383;0.204681592039801;1.0;0.10891442786069652;0.0572228855721393;0.040880099502487555;0.03300870646766169;0.41641525;0.501679673522909;0.022750310344827586;0
0.0622860696517413;0.07872985074626866;0.1122592039800995;0.2046363184079602;1.0;0.10895174129353234;0.05722835820895523;0.04088044776119403;0.03300950248756219;0.4164095;0.5016727661983788;0.02393748275862069;0
0.062285074626865666;0.07872935323383085;0.11225124378109452;0.20462288557213928;1.0;0.10896318407960198;0.05722885572139304;0.04088293532338308;0.033009303482587064;0.4164095;0.5016719226771804;0.02512489655172414;0
0.06228308457711443;0.07872587064676617;0.11223781094527363;0.20457412935323382;1.0;0.10899701492537314;0.0572318407960199;0.04088328358208955;0.03300786069651741;0.4163985;0.5016647129582583;0.026314068965517242;0
0.06228308457711443;0.07872487562189055;0.11223432835820896;0.2045592039800995;1.0;0.10900796019900497;0.05723233830845771;0.04088119402985075;0.03300741293532339;0.4163875;0.5016633442257478;0.027519793103448275;0
0.06228208955223881;0.07871940298507463;0.11221542288557214;0.2045144278606965;1.0;0.10904477611940298;0.05723582089552239;0.04088109452736319;0.033006616915422886;0.41637625;0.5016558321124338;0.028745827586206897;0
0.06228457711442786;0.07872039800995026;0.1122134328358209;0.20449751243781095;1.0;0.10905124378109453;0.0572318407960199;0.040879104477611936;0.033003681592039806;0.41635975000000003;0.5016539381686109;0.029986344827586206;0
0.062285074626865666;0.07871592039800995;0.11219850746268657;0.2044502487562189;1.0;0.10909203980099502;0.05723482587064677;0.04087965174129353;0.03300393034825871;0.416343;0.5016463464778255;0.031236448275862066;0
0.06228756218905473;0.07871840796019901;0.11219601990049752;0.20443781094527363;1.0;0.10909701492537313;0.057230845771144276;0.040876169154228856;0.033;0.41631525;0.5016436885902759;0.032496103448275866;0
0.06228656716417911;0.07871492537313433;0.11218308457711443;0.20439353233830845;1.0;0.10913084577114429;0.05723134328358209;0.04087417910447761;0.03299830845771144;0.416293;0.5016364788713538;0.033763655172413795;0
0.06228805970149254;0.07871592039800995;0.11217412935323383;0.20436517412935323;1.0;0.1091502487562189;0.05722935323383085;0.040870597014925375;0.032994776119402984;0.41626525000000003;0.501630876617357;0.03505103448275862;0
0.06228855721393035;0.07871243781094527;0.11215422885572139;0.20430248756218905;1.0;0.10918656716417911;0.05722835820895523;0.04086950248756219;0.032992238805970145;0.4162375;0.5016206270390219;0.03637;0
0.06229452736318408;0.07872189054726368;0.11216666666666666;0.20432338308457712;1.0;0.10917164179104477;0.05721492537313433;0.04085905472636816;0.03298427860696517;0.41619875;0.5016222185884528;0.03765586206896551;0
0.06229751243781095;0.07872189054726368;0.11215621890547263;0.20429800995024874;1.0;0.10918955223880597;0.05721194029850746;0.0408539303482587;0.03297995024875622;0.41616549999999997;0.5016167595739047;0.03890310344827586;0
0.062301990049751246;0.07872189054726368;0.1121497512437811;0.2042626865671642;1.0;0.10920995024875622;0.057207462686567165;0.040848457711442784;0.03297532338308458;0.4161265;0.501610234221238;0.040245517241379314;0
0.062302487562189056;0.07871990049751243;0.1121273631840796;0.20418905472636817;1.0;0.10926169154228856;0.057207960199004974;0.040845174129353234;0.03297119402985074;0.41608225;0.5015970243609613;0.04159310344827586;0
0.062306965174129356;0.07872338308457712;0.11212189054726368;0.2041676616915423;1.0;0.10927114427860696;0.057198507462686565;0.04083766169154229;0.03296407960199005;0.41603775;0.5015916290083905;0.042977586206896554;0
0.062312437810945275;0.07872786069651741;0.11211791044776119;0.20413930348258705;1.0;0.10928905472636816;0.05719004975124378;0.040830248756218906;0.03295776119402985;0.415988;0.5015849556416266;0.04430931034482759;0
0.06231940298507462;0.07873582089552239;0.11212388059701492;0.20415223880597014;1.0;0.10928457711442786;0.057174626865671645;0.04081965174129354;0.032949353233830844;0.4159325;0.5015836648950383;0.04561655172413793;0
0.06232388059701493;0.07873731343283583;0.1121134328358209;0.2041049751243781;1.0;0.1093089552238806;0.05716716417910448;0.04081278606965174;0.032941592039800995;0.415877;0.5015743304576259;0.046939655172413795;0
0.06233134328358209;0.07874328358208955;0.11210497512437811;0.20408009950248757;1.0;0.10932587064676616;0.05715870646766169;0.040801442786069654;0.03293293532338308;0.41581575;0.5015671971330764;0.04830551724137931;0
0.06233582089552239;0.07874378109452737;0.11208706467661692;0.2040144278606965;1.0;0.10936268656716418;0.05715174129353234;0.040795373134328364;0.03292547263681592;0.41575475;0.5015534604699382;0.04973586206896552;0
0.0623318407960199;0.07873532338308457;0.11206169154228855;0.20394726368159205;1.0;0.10942189054726369;0.05715870646766169;0.040795522388059696;0.03292661691542288;0.41574374999999997;0.5015447340044085;0.051306896551724136;0
0.062330845771144276;0.07873233830845772;0.11204626865671642;0.2039089552238806;1.0;0.10946318407960198;0.057161194029850745;0.040795373134328364;0.03292477611940299;0.41573275;0.5015406357646239;0.05269379310344827;0
0.06232935323383085;0.07872786069651741;0.11202587064676617;0.20385522388059701;1.0;0.1095174129353234;0.05716318407960199;0.04079457711442786;0.03292333333333333;0.415716;0.5015316037216034;0.05410275862068965;0
0.062330845771144276;0.07872437810945274;0.11200646766169155;0.20380597014925375;1.0;0.109563184079602;0.057165671641791045;0.040793233830845765;0.03292094527363184;0.41569375;0.5015237876223482;0.05548551724137932;0
0.062326865671641786;0.07871393034825871;0.11197512437810946;0.20371641791044778;1.0;0.10963631840796019;0.05717213930348259;0.04079452736318408;0.032920597014925376;0.41567725;0.5015100509592099;0.05694206896551725;0
0.06232537313432836;0.07870796019900497;0.11194925373134328;0.2036492537313433;1.0;0.1096995024875622;0.057178606965174135;0.040793830845771144;0.03291960199004975;0.4156495;0.5014985154089346;0.05843586206896552;0
0.0623228855721393;0.07870099502487563;0.11192338308457712;0.20356865671641788;1.0;0.10977213930348259;0.05718059701492537;0.04079348258706468;0.032917810945273636;0.41562175;0.5014856907036203;0.05989965517241379;0
0.06232437810945274;0.07869950248756219;0.11190447761194029;0.20352189054726366;1.0;0.10981890547263681;0.05718258706467662;0.040788606965174126;0.03291378109452736;0.4155885;0.5014768862521684;0.06141241379310345;0
0.06232437810945274;0.07869651741293532;0.11188009950248756;0.20346318407960198;1.0;0.1098776119402985;0.05718308457711443;0.04078706467661691;0.03291;0.415555;0.5014664138569129;0.06292620689655172;0
0.062326865671641786;0.07869452736318408;0.11186417910447762;0.2034238805970149;1.0;0.10992636815920397;0.057179601990049754;0.040781741293532334;0.03290502487562189;0.41551625000000003;0.5014585213632851;0.06442896551724138;0
0.062326865671641786;0.07869154228855721;0.11183880597014927;0.20336318407960197;1.0;0.1099810945273632;0.05718208955223881;0.04077830845771144;0.03290084577114428;0.41547175000000003;0.5014468346158137;0.06600724137931034;0
0.06232885572139304;0.07868955223880597;0.11181940298507463;0.2033074626865672;1.0;0.11003980099502488;0.057175124378109454;0.04077218905472636;0.0328965671641791;0.4154275;0.5014356778543031;0.06759758620689656;0
0.06232985074626866;0.07868407960199005;0.1117905472636816;0.20322885572139301;1.0;0.11012189054726368;0.057175124378109454;0.04076890547263681;0.03289233830845771;0.4153775;0.5014212584164589;0.06926413793103449;0
0.06233134328358209;0.07868159203980099;0.11176467661691543;0.20316119402985075;1.0;0.1101855721393035;0.057174626865671645;0.04076283582089552;0.032885373134328356;0.4153275;0.5014075217533206;0.07099862068965518;0
0.06233432835820895;0.07867860696517412;0.11173731343283581;0.20309203980099502;1.0;0.11026019900497512;0.057170646766169154;0.04075631840796019;0.03287940298507463;0.415272;0.5013931023154765;0.07274896551724139;0
0.06233731343283582;0.07867810945273632;0.1117134328358209;0.20303283582089554;1.0;0.11032338308457712;0.05716865671641791;0.040749203980099506;0.032872437810945274;0.415211;0.5013805815961034;0.0745596551724138;0
0.062341791044776114;0.07867860696517412;0.1116910447761194;0.20297562189054724;1.0;0.11039104477611941;0.057160696517412936;0.04074069651741294;0.032863482587064674;0.41515;0.5013675277076711;0.07638827586206896;0
0.06234676616915423;0.07867960199004975;0.11166915422885572;0.20292487562189054;1.0;0.11044626865671642;0.05715422885572139;0.04073164179104477;0.03285462686567164;0.415078;0.5013556881714545;0.07823758620689655;0
0.06235074626865672;0.07867910447761195;0.11164278606965175;0.20286865671641793;1.0;0.11051990049751244;0.05714676616915423;0.04072318407960199;0.03284691542288557;0.41501125;0.5013424082830029;0.0801351724137931;0
0.06235621890547264;0.07868109452736319;0.11161940298507463;0.2028134328358209;1.0;0.1105915422885572;0.057138308457711444;0.04071343283582089;0.032837412935323385;0.41493375;0.5013291268030019;0.08207620689655172;0
0.06235621890547264;0.07867313432835821;0.11157960199004974;0.2027283582089552;1.0;0.11069203980099501;0.05714228855721393;0.04071059701492537;0.032832437810945275;0.41488925;0.501313873393256;0.08407551724137932;0
0.06235323383084577;0.07866268656716417;0.11153731343283582;0.202636815920398;1.0;0.11080845771144279;0.05714925373134328;0.040709154228855716;0.03283164179104478;0.4148615;0.501298390800392;0.08614310344827586;0
0.06234825870646766;0.0786502487562189;0.11149154228855722;0.20253383084577115;1.0;0.11094029850746269;0.057162189054726364;0.04071238805970149;0.03283034825870647;0.41483375;0.5012819230384303;0.08827137931034483;0
0.062346268656716414;0.07864029850746268;0.1114452736318408;0.20244228855721394;1.0;0.11105771144278608;0.05716965174129353;0.04071154228855721;0.032827611940298505;0.414795;0.5012656064736645;0.09045827586206896;0
0.06234278606965175;0.07862835820895522;0.11139751243781094;0.202344776119403;1.0;0.11117960199004975;0.057178109452736325;0.04071174129353235;0.03282557213930348;0.41476175;0.5012486071341928;0.09268275862068966;0
0.06234278606965175;0.07861990049751244;0.1113542288557214;0.2022592039800995;1.0;0.11129054726368158;0.05718059701492537;0.04070681592039801;0.032821194029850745;0.41471175;0.5012305446397013;0.09494758620689656;0
0.062340796019900495;0.07861044776119404;0.11130547263681592;0.20216616915422883;1.0;0.11141592039800995;0.05718706467661692;0.0407052736318408;0.032817412935323385;0.41466725;0.501211648173308;0.09725241379310344;0
0.062339303482587066;0.0786;0.11125671641791045;0.20207412935323385;1.0;0.11153482587064678;0.05719154228855721;0.040702487562189055;0.03281333333333333;0.41461175;0.5011928265097381;0.0996003448275862;0
0.062339303482587066;0.07859303482587064;0.11121094527363184;0.20198208955223879;1.0;0.11164278606965175;0.05719452736318408;0.04069810945273632;0.03280721393034826;0.41455625;0.5011731708742662;0.10199827586206896;0
0.062339800995024876;0.07858457711442786;0.1111592039800995;0.20189353233830845;1.0;0.11176417910447761;0.05719701492537314;0.040692537313432836;0.0328018407960199;0.41449525;0.501153211252853;0.10444896551724138;0
0.062340298507462685;0.07857562189054726;0.11110895522388059;0.2017995024875622;1.0;0.11188656716417911;0.057199004975124375;0.0406881592039801;0.03279532338308457;0.41442875;0.501132417659538;0.10695586206896551;0
0.062340796019900495;0.07856716417910448;0.11106069651741293;0.20171144278606964;1.0;0.11200398009950248;0.057201990049751246;0.040681990049751246;0.032788407960199;0.4143565;0.5011112436859091;0.10951999999999999;0
0.062341293532338304;0.07855621890547264;0.11100796019900497;0.2016174129353234;1.0;0.11212786069651742;0.0572044776119403;0.04067701492537313;0.0327810447761194;0.4142845;0.5010894633319469;0.1121444827586207;0
0.062343283582089556;0.07855024875621891;0.11096218905472637;0.20152935323383084;1.0;0.11224129353233832;0.057203980099502484;0.040669900497512436;0.032771641791044775;0.41420125;0.5010673025976708;0.11482620689655172;0
0.062341791044776114;0.07853830845771144;0.11090398009950247;0.20141940298507463;1.0;0.11238606965174129;0.057212935323383084;0.04066736318407961;0.03276810945273632;0.41415124999999997;0.5010445354830615;0.11756172413793103;0
0.06233283582089552;0.07851542288557213;0.1108363184079602;0.20129303482587063;1.0;0.11254477611940299;0.0572318407960199;0.04067154228855721;0.032767910447761193;0.414118;0.5010212367909423;0.12036068965517242;0
0.062327363184079596;0.07849651741293531;0.11077114427860697;0.201173631840796;1.0;0.11270049751243781;0.057249751243781094;0.04067308457711443;0.032767064676616914;0.41407925;0.5009973317184899;0.12320862068965517;0
0.062320895522388065;0.07847711442786069;0.1107049751243781;0.2010462686567164;1.0;0.11285920398009949;0.05726517412935324;0.04067527363184079;0.032765820895522386;0.41403475;0.5009729698713509;0.12610620689655172;0
0.06231194029850746;0.0784547263681592;0.11062935323383084;0.20090049751243783;1.0;0.11303880597014926;0.057286069651741295;0.04068000000000001;0.032764726368159205;0.41399025;0.5009439797984666;0.12751655172413792;0
0.06230497512437811;0.07843233830845772;0.11056169154228855;0.20076616915422885;1.0;0.11320248756218905;0.05730199004975124;0.04068159203980099;0.03276248756218905;0.4139405;0.5009146857396412;0.12752103448275862;0
0.062298507462686566;0.0784134328358209;0.11049601990049752;0.2006417910447761;1.0;0.11336218905472636;0.05732039800995025;0.04068308457711442;0.03276084577114428;0.413896;0.5008861508498942;0.12751896551724137;0
0.0622910447761194;0.07839004975124378;0.11042835820895523;0.20051492537313434;1.0;0.11352636815920397;0.05733980099502487;0.04068646766169154;0.032760497512437814;0.41385175;0.5008580711432845;0.12750862068965518;0
0.06228208955223881;0.07836716417910447;0.11036169154228856;0.20039353233830845;1.0;0.1136865671641791;0.0573592039800995;0.04069139303482587;0.032760398009950245;0.41381275;0.5008302190282434;0.12749344827586206;0
0.06227412935323383;0.07834328358208956;0.1102955223880597;0.20027263681592042;1.0;0.11384129353233831;0.05737960199004975;0.04069402985074627;0.032759800995024874;0.413774;0.5008022921103791;0.12747689655172414;0
0.062266169154228855;0.07831990049751243;0.1102313432835821;0.2001487562189055;1.0;0.1139995024875622;0.057401990049751245;0.04069880597014926;0.032758905472636816;0.41373525;0.500774439995338;0.12746;0
0.06225572139303483;0.07829402985074627;0.11016417910447762;0.200026368159204;1.0;0.11416318407960199;0.05742537313432836;0.04070402985074627;0.032760099502487566;0.41370175;0.5007465114859242;0.12745689655172412;0
0.06224626865671642;0.07826616915422886;0.11009552238805971;0.19989701492537312;1.0;0.11432338308457711;0.05745174129353234;0.040710646766169145;0.03276189054726368;0.4136685;0.5007180529905499;0.12854275862068965;0
0.062237810945273635;0.0782407960199005;0.1100318407960199;0.19978109452736317;1.0;0.11447611940298506;0.05747363184079601;0.0407150248756219;0.0327607960199005;0.41362975;0.5006899732839403;0.12976689655172413;0
0.0622273631840796;0.0782139303482587;0.10996567164179105;0.1996537313432836;1.0;0.11463781094527364;0.057499999999999996;0.04071900497512437;0.03276149253731343;0.41359075;0.5006609068166834;0.1309955172413793;0
0.0622179104477612;0.0781860696517413;0.10989900497512438;0.1995363184079602;1.0;0.11479552238805969;0.05752487562189055;0.040725024875621886;0.03276238805970149;0.4135575;0.5006325231241324;0.13223310344827585;0
0.06220646766169154;0.07815522388059701;0.10982636815920398;0.19939850746268656;1.0;0.1149686567164179;0.057553731343283586;0.040733233830845775;0.032763532338308456;0.41351325;0.5006002703749148;0.13360586206896552;0
0.06219402985074626;0.07812189054726368;0.10975323383084577;0.1992636815920398;1.0;0.11514577114427861;0.057583084577114425;0.04073885572139304;0.03276323383084577;0.41346875;0.5005657401184616;0.1349906896551724;0
0.062183084577114425;0.07808955223880597;0.10968258706467661;0.1991308457711443;1.0;0.11531641791044776;0.057614427860696524;0.04074502487562189;0.03276427860696517;0.4134245;0.5005287047632041;0.13638896551724136;0
0.06216965174129353;0.07805522388059702;0.10960995024875622;0.1989990049751244;1.0;0.11548905472636815;0.05764626865671642;0.04075159203980099;0.03276452736318408;0.41337999999999997;0.5004915182107507;0.13780137931034483;0
0.06215671641791044;0.07801890547263682;0.10953731343283582;0.19886169154228858;1.0;0.11566417910447761;0.05768109452736318;0.04076049751243781;0.03276611940298507;0.41333575;0.5004533448976501;0.13922758620689654;0
0.06214328358208955;0.07798109452736318;0.10946467661691543;0.198726368159204;1.0;0.11584179104477611;0.05771442786069652;0.04076855721393035;0.0327673631840796;0.41329125;0.5004147164014122;0.14066896551724137;0
0.06212935323383084;0.07794179104477612;0.10939104477611941;0.1985910447761194;1.0;0.11601542288557214;0.05775223880597015;0.04077741293532338;0.0327689552238806;0.41324675;0.5003761642995471;0.1421255172413793;0
0.062114427860696514;0.07790149253731343;0.10931940298507462;0.19845820895522387;1.0;0.11618805970149254;0.057791044776119405;0.040786567164179104;0.03276960199004975;0.41320250000000003;0.5003373082117407;0.14359689655172414;0
0.06209850746268657;0.0778592039800995;0.10924626865671642;0.19832238805970148;1.0;0.11636169154228855;0.05783383084577114;0.04079542288557214;0.032772487562189055;0.413158;0.5002976929548557;0.14508379310344827;0
0.06208208955223881;0.07781542288557214;0.10917363184079602;0.1981850746268657;1.0;0.11653731343283581;0.05787611940298508;0.0408052736318408;0.03277557213930348;0.41311375;0.5002573949232648;0.1465837931034483;0
0.062066666666666666;0.07777014925373134;0.10910149253731344;0.19805671641791042;1.0;0.11670746268656718;0.05791840796019901;0.040816467661691544;0.03277636815920398;0.41306375;0.5002172480888699;0.14809551724137932;0
0.06204477611940298;0.07771791044776119;0.10902238805970149;0.1979084577114428;1.0;0.11689800995024877;0.057972636815920395;0.040832686567164184;0.03278378109452736;0.41304425;0.5001756593106905;0.1496193103448276;0
0.06201592039800995;0.07765522388059702;0.10893084577114427;0.19773830845771143;1.0;0.1171179104477612;0.05804278606965174;0.04085855721393034;0.032797462686567164;0.413061;0.5001278485291659;0.15115482758620688;0
0.06198656716417911;0.07759154228855722;0.10884029850746268;0.19756815920398008;1.0;0.11733582089552239;0.0581139303482587;0.040885621890547265;0.032811641791044774;0.4130775;0.5000794300940686;0.15270241379310345;0
0.06195522388059701;0.07752786069651742;0.10874875621890547;0.19739850746268658;1.0;0.11755522388059701;0.05819054726368159;0.04091422885572139;0.032826517412935324;0.413097;0.5000308598251556;0.15426206896551722;0
0.061923880597014924;0.07746417910447762;0.10865820895522388;0.1972313432835821;1.0;0.11777462686567164;0.058268656716417906;0.04094203980099503;0.032841194029850744;0.4131165;0.499982061964674;0.15583379310344828;0
0.0618910447761194;0.07740099502487563;0.10856716417910448;0.19706218905472636;1.0;0.11799253731343283;0.058352736318407955;0.040971741293532336;0.03285661691542289;0.413136;0.49993227734354523;0.15741758620689655;0
0.061858208955223884;0.07733781094527363;0.10847611940298507;0.19689253731343284;1.0;0.11821044776119403;0.058438805970149256;0.04100009950248756;0.03287283582089552;0.41315525;0.49988188586461835;0.15901413793103447;0
0.0618228855721393;0.07727412935323383;0.10838507462686567;0.196726368159204;1.0;0.11842736318407959;0.05852935323383085;0.041031840796019896;0.032889502487562186;0.4131775;0.49983134191525613;0.16062310344827585;0
0.06178706467661692;0.07721044776119403;0.10829502487562188;0.19655820895522388;1.0;0.11864676616915422;0.058625373134328355;0.04106522388059702;0.03290696517412935;0.41320250000000003;0.49978049509403705;0.1622448275862069;0
0.06174875621890547;0.07714676616915424;0.10820398009950248;0.19638955223880597;1.0;0.11886268656716419;0.05872487562189054;0.0411;0.03292537313432836;0.41322749999999997;0.4997286615121709;0.16387896551724138;0
0.06170796019900497;0.07708258706467662;0.10811194029850746;0.19621940298507462;1.0;0.11908457711442787;0.0588273631840796;0.04113716417910448;0.03294467661691542;0.41325525;0.4996675698872651;0.16552620689655173;0
0.06166716417910448;0.07701990049751244;0.10802189054726367;0.19605223880597014;1.0;0.11929999999999999;0.05893084577114428;0.04117512437810945;0.03296427860696517;0.413283;0.49960503472702544;0.16718620689655173;0
0.06162338308457711;0.07695572139303482;0.10793034825870647;0.19588258706467662;1.0;0.1195179104477612;0.05903482587064676;0.04121562189054726;0.0329855223880597;0.41331625;0.4995421223695706;0.1688593103448276;0
0.06157860696517413;0.07689253731343283;0.10783980099502487;0.19571592039800997;1.0;0.11973432835820896;0.05913681592039801;0.04125661691542289;0.033006616915422886;0.4133495;0.49947822165991923;0.1705455172413793;0
0.061530845771144274;0.07682835820895523;0.10774875621890546;0.19554477611940296;1.0;0.11995373134328359;0.05923980099502487;0.04130034825870647;0.03303019900497513;0.4133855;0.4994135617811893;0.17224517241379309;0
0.06148159203980099;0.07676517412935323;0.10765870646766168;0.19537661691542288;1.0;0.12017263681592039;0.05934179104477612;0.0413463184079602;0.033054328358208956;0.41342725;0.4993485995080675;0.17395793103448276;0
0.06143233830845771;0.07670298507462686;0.10756815920398011;0.19521144278606964;1.0;0.12038756218905473;0.059444278606965176;0.04139467661691543;0.03307940298507463;0.41346875;0.4992831056574357;0.1756844827586207;0
0.061381592039800995;0.07663880597014926;0.1074771144278607;0.19504079601990051;1.0;0.12060547263681592;0.059547263681592036;0.04144766169154229;0.03310756218905473;0.41351875;0.4992166250461568;0.1774244827586207;0
0.0613318407960199;0.07657512437810945;0.10738507462686567;0.19487064676616914;1.0;0.1208273631840796;0.05965174129353234;0.041503084577114435;0.03313666666666667;0.41356875;0.49914285991313256;0.17917827586206897;0
0.06128208955223881;0.07651144278606965;0.10729502487562188;0.19470348258706466;1.0;0.12104378109452736;0.05975323383084578;0.04156124378109453;0.03316641791044776;0.4136215;0.4990597587511466;0.1809458620689655;0
0.061228855721393034;0.07644378109452736;0.10719850746268657;0.19452537313432838;1.0;0.12127462686567164;0.05986268656716418;0.04162766169154229;0.03320154228855721;0.41370450000000003;0.4989759748144547;0.18272758620689655;0
0.0611681592039801;0.07636716417910448;0.10708805970149253;0.19432039800995024;1.0;0.12153930348258707;0.05998805970149254;0.041707860696517406;0.03324641791044776;0.41383225;0.49889105291991975;0.18452310344827585;0
0.061108457711442785;0.07629054726368159;0.10697910447761194;0.1941179104477612;1.0;0.12180149253731343;0.06011094527363184;0.04178930348258707;0.03329363184079602;0.4139625;0.4988050678703649;0.18633310344827586;0
0.06104875621890547;0.07621492537313433;0.10687064676616916;0.19391641791044778;1.0;0.12206119402985076;0.06023383084577114;0.041871592039800995;0.03334273631840796;0.41410125;0.4987186292292223;0.18815689655172413;0
0.060988557213930344;0.07613880597014926;0.10676218905472637;0.19371542288557214;1.0;0.1223228855721393;0.06035721393034826;0.04195422885572139;0.03339477611940298;0.4142455;0.4986315062218243;0.1899955172413793;0
